year,quarter,level,entity,count,amount
2021,1,pincodes,682555,2,2132.0
2021,1,pincodes,682559,1,2886.0
2021,1,pincodes,682551,1,207.0
2021,2,districts,lakshadweep,5,6962.0
2021,2,pincodes,682555,4,5474.0
2021,2,pincodes,682551,1,1488.0
2021,3,districts,lakshadweep,19,16034.0
2021,3,pincodes,682551,15,12506.0
2021,3,pincodes,682555,2,2010.0
2021,3,pincodes,682556,1,233.0
2021,3,pincodes,682552,1,1285.0
2021,4,districts,lakshadweep,11,17096.0
2021,4,pincodes,682555,7,8240.0
2021,4,pincodes,682551,2,3404.0
2021,4,pincodes,682556,1,47.0
2021,4,pincodes,682557,1,5405.0
2022,1,districts,lakshadweep,27,34664.0
2022,1,pincodes,682555,18,24036.0
2022,1,pincodes,682551,6,6937.0
2022,1,pincodes,682556,2,3592.0
2022,1,pincodes,682552,1,99.0
2022,2,districts,lakshadweep,18,27463.0
2022,2,pincodes,682555,9,17440.0
2022,2,pincodes,682551,8,8697.0
2022,2,pincodes,682556,1,1326.0
2022,3,districts,lakshadweep,38,41504.0
2022,3,pincodes,682555,21,26201.0
2022,3,pincodes,682551,13,11635.0
2022,3,pincodes,682559,3,2429.0
2022,3,pincodes,682556,1,1239.0
2022,4,districts,lakshadweep,15,27135.0
2022,4,pincodes,682555,9,17265.0
2022,4,pincodes,682551,3,2539.0
2022,4,pincodes,682557,2,5030.0
2022,4,pincodes,682556,1,2301.0
2023,1,districts,lakshadweep,26,30199.0
2023,1,pincodes,682555,17,19233.0
2023,1,pincodes,682551,8,8442.0
2023,1,pincodes,682559,1,2524.0
2023,2,districts,lakshadweep,15,38384.0
2023,2,pincodes,682555,9,20879.0
2023,2,pincodes,682551,2,3888.0
2023,2,pincodes,682559,2,6203.0
2023,2,pincodes,682556,1,1628.0
2023,2,pincodes,682557,1,5786.0
2023,3,districts,lakshadweep,12,12407.0
2023,3,pincodes,682555,8,7305.0
2023,3,pincodes,682559,3,3714.0
2023,3,pincodes,682557,1,1388.0
2023,4,districts,lakshadweep,53,78346.0
2023,4,pincodes,682555,36,34964.0
2023,4,pincodes,682552,8,19542.0
2023,4,pincodes,682559,5,14379.0
2023,4,pincodes,682551,2,4743.0
2023,4,pincodes,682556,1,3518.0
2023,4,pincodes,682557,1,1200.0
2024,1,districts,lakshadweep,15,12935.0
2024,1,pincodes,682555,9,11703.0
2024,1,pincodes,682559,3,122.0
2024,1,pincodes,682556,1,1048.0
2024,1,pincodes,682551,1,31.0
2024,1,pincodes,682554,1,31.0
2024,2,districts,lakshadweep,26,33630.0
2024,2,pincodes,682555,11,16966.0
2024,2,pincodes,682559,8,6648.0
2024,2,pincodes,682551,4,8434.0
2024,2,pincodes,682558,1,245.0
2024,2,pincodes,682557,1,31.0
2024,2,pincodes,682552,1,1306.0
2024,3,districts,lakshadweep,49,55312.0
2024,3,pincodes,682555,32,37584.0
2024,3,pincodes,682551,7,8299.0
2024,3,pincodes,682559,5,4803.0
2024,3,pincodes,682556,4,2276.0
2024,3,pincodes,682552,1,2350.0
2024,4,districts,lakshadweep,159,185542.0
2024,4,pincodes,682551,112,114014.0
2024,4,pincodes,682555,21,38873.0
2024,4,pincodes,682559,9,10417.0
2024,4,pincodes,682552,6,5247.0
2024,4,pincodes,682553,6,8261.0
2024,4,pincodes,682558,2,1699.0
2024,4,pincodes,682556,2,5039.0
2024,4,pincodes,682554,1,1992.0
2020,2,districts,indore,1839,307509.0
2020,2,districts,bhopal,1085,192080.0
2020,2,districts,jabalpur,326,60929.0
2020,2,districts,gwalior,243,46280.0
2020,2,districts,ujjain,178,35526.0
2020,2,districts,dewas,155,32391.0
2020,2,districts,dhar,131,28292.0
2020,2,districts,sagar,131,28964.0
2020,2,districts,khargone,124,26301.0
2020,2,districts,betul,115,22406.0
2020,2,pincodes,452010,307,49500.0
2020,2,pincodes,452016,194,33757.0
2020,2,pincodes,452009,138,22215.0
2020,2,pincodes,482002,138,23754.0
2020,2,pincodes,452003,136,21513.0
2020,2,pincodes,462042,133,22810.0
2020,2,pincodes,452001,112,18692.0
2020,2,pincodes,455001,106,21365.0
2020,2,pincodes,462016,103,17755.0
2020,2,pincodes,462022,101,18478.0
2020,3,districts,indore,2651,650508.0
2020,3,districts,bhopal,1645,396267.0
2020,3,districts,jabalpur,849,232913.0
2020,3,districts,gwalior,786,197464.0
2020,3,districts,dewas,519,173166.0
2020,3,districts,dhar,466,102051.0
2020,3,districts,ujjain,435,99084.0
2020,3,districts,sagar,362,93543.0
2020,3,districts,chhindwara,329,83081.0
2020,3,districts,rewa,319,78774.0
2020,3,pincodes,455001,353,125258.0
2020,3,pincodes,452010,313,83167.0
2020,3,pincodes,482002,310,86008.0
2020,3,pincodes,452001,241,55376.0
2020,3,pincodes,452016,217,63111.0
2020,3,pincodes,452003,214,45704.0
2020,3,pincodes,452009,192,41887.0
2020,3,pincodes,482001,188,53790.0
2020,3,pincodes,456010,150,37486.0
2020,3,pincodes,457001,149,27856.0
2020,4,districts,indore,1712,912031.0
2020,4,districts,bhopal,1097,587203.0
2020,4,districts,gwalior,477,314023.0
2020,4,districts,jabalpur,455,263094.0
2020,4,districts,ujjain,397,170342.0
2020,4,districts,dhar,359,123734.0
2020,4,districts,chhindwara,304,115853.0
2020,4,districts,satna,284,149067.0
2020,4,districts,dewas,282,115156.0
2020,4,districts,betul,267,96761.0
2020,4,pincodes,452010,196,150894.0
2020,4,pincodes,455001,157,71794.0
2020,4,pincodes,452003,156,86077.0
2020,4,pincodes,452001,144,50408.0
2020,4,pincodes,456010,133,55661.0
2020,4,pincodes,482002,124,61819.0
2020,4,pincodes,452016,117,60180.0
2020,4,pincodes,482001,109,75771.0
2020,4,pincodes,480001,108,39012.0
2020,4,pincodes,452009,107,49284.0
2021,1,districts,indore,2373,1044072.0
2021,1,districts,bhopal,1322,583286.0
2021,1,districts,gwalior,630,303050.0
2021,1,districts,jabalpur,601,303438.0
2021,1,districts,ujjain,580,180839.0
2021,1,districts,dhar,497,132946.0
2021,1,districts,dewas,451,132348.0
2021,1,districts,chhindwara,386,159947.0
2021,1,districts,satna,369,153320.0
2021,1,districts,ratlam,360,106113.0
2021,1,pincodes,452010,292,123349.0
2021,1,pincodes,452001,251,116624.0
2021,1,pincodes,455001,250,80840.0
2021,1,pincodes,482002,183,70792.0
2021,1,pincodes,452003,182,84903.0
2021,1,pincodes,457001,168,51993.0
2021,1,pincodes,485001,164,77755.0
2021,1,pincodes,452020,163,41423.0
2021,1,pincodes,452009,153,59102.0
2021,1,pincodes,482001,149,85792.0
2021,2,districts,indore,2409,1643068.0
2021,2,districts,bhopal,1609,1026663.0
2021,2,districts,gwalior,733,524171.0
2021,2,districts,jabalpur,581,371266.0
2021,2,districts,ujjain,479,275694.0
2021,2,districts,dewas,478,257393.0
2021,2,districts,dhar,445,242729.0
2021,2,districts,satna,421,352758.0
2021,2,districts,betul,405,265449.0
2021,2,districts,sagar,395,337878.0
2021,2,pincodes,452010,318,217261.0
2021,2,pincodes,455001,293,152028.0
2021,2,pincodes,452003,212,186530.0
2021,2,pincodes,457001,182,156427.0
2021,2,pincodes,452001,179,100541.0
2021,2,pincodes,482002,177,78906.0
2021,2,pincodes,460001,166,115822.0
2021,2,pincodes,485001,166,142098.0
2021,2,pincodes,452016,166,123056.0
2021,2,pincodes,480001,163,80186.0
2021,3,districts,indore,2349,1551659.0
2021,3,districts,bhopal,983,700198.0
2021,3,districts,gwalior,512,475936.0
2021,3,districts,dhar,438,254560.0
2021,3,districts,jabalpur,429,329648.0
2021,3,districts,ujjain,415,193371.0
2021,3,districts,chhindwara,389,301402.0
2021,3,districts,dewas,348,222915.0
2021,3,districts,ratlam,329,122806.0
2021,3,districts,rewa,287,228592.0
2021,3,pincodes,452010,262,158149.0
2021,3,pincodes,455001,205,147100.0
2021,3,pincodes,452001,201,94445.0
2021,3,pincodes,452003,183,107552.0
2021,3,pincodes,457001,165,75346.0
2021,3,pincodes,452016,159,158420.0
2021,3,pincodes,452020,153,102349.0
2021,3,pincodes,452009,137,93228.0
2021,3,pincodes,480001,128,137028.0
2021,3,pincodes,456010,121,74050.0
2021,4,districts,indore,3226,3536081.0
2021,4,districts,bhopal,1534,1918374.0
2021,4,districts,gwalior,879,1082459.0
2021,4,districts,jabalpur,672,791859.0
2021,4,districts,ujjain,524,561237.0
2021,4,districts,satna,392,499763.0
2021,4,districts,chhindwara,372,497400.0
2021,4,districts,sagar,357,376821.0
2021,4,districts,dewas,347,392812.0
2021,4,districts,singrauli,334,521508.0
2021,4,pincodes,452010,385,363032.0
2021,4,pincodes,452001,320,327898.0
2021,4,pincodes,452016,237,352688.0
2021,4,pincodes,452003,233,233481.0
2021,4,pincodes,452009,224,260882.0
2021,4,pincodes,455001,199,240931.0
2021,4,pincodes,482002,194,226586.0
2021,4,pincodes,485001,172,186619.0
2021,4,pincodes,482001,164,175088.0
2021,4,pincodes,452007,163,163807.0
2022,1,districts,indore,3338,4391052.0
2022,1,districts,bhopal,1432,2382094.0
2022,1,districts,gwalior,794,1131189.0
2022,1,districts,jabalpur,694,992911.0
2022,1,districts,ujjain,541,675707.0
2022,1,districts,satna,393,533125.0
2022,1,districts,dewas,334,486386.0
2022,1,districts,chhindwara,333,633829.0
2022,1,districts,singrauli,325,496325.0
2022,1,districts,rewa,311,438555.0
2022,1,pincodes,452010,387,458284.0
2022,1,pincodes,452001,289,295078.0
2022,1,pincodes,452009,254,325854.0
2022,1,pincodes,452016,249,413080.0
2022,1,pincodes,452003,242,255686.0
2022,1,pincodes,482002,199,242274.0
2022,1,pincodes,452020,197,263588.0
2022,1,pincodes,455001,187,295488.0
2022,1,pincodes,456006,180,190207.0
2022,1,pincodes,485001,174,198588.0
2022,2,districts,indore,3158,4107710.0
2022,2,districts,bhopal,1558,2101745.0
2022,2,districts,gwalior,888,1206830.0
2022,2,districts,jabalpur,676,1002513.0
2022,2,districts,ujjain,501,637321.0
2022,2,districts,dhar,430,467154.0
2022,2,districts,rewa,389,563082.0
2022,2,districts,satna,388,524950.0
2022,2,districts,dewas,352,461324.0
2022,2,districts,chhindwara,344,537424.0
2022,2,pincodes,452010,412,425203.0
2022,2,pincodes,452001,256,292802.0
2022,2,pincodes,452016,255,437268.0
2022,2,pincodes,482002,252,374764.0
2022,2,pincodes,452009,226,253602.0
2022,2,pincodes,452003,225,297874.0
2022,2,pincodes,455001,223,289444.0
2022,2,pincodes,456006,156,177366.0
2022,2,pincodes,482001,156,237564.0
2022,2,pincodes,485001,155,200394.0
2022,3,districts,indore,4843,5899749.0
2022,3,districts,bhopal,2666,3738867.0
2022,3,districts,gwalior,1415,1706159.0
2022,3,districts,jabalpur,1193,1547332.0
2022,3,districts,ujjain,715,922071.0
2022,3,districts,dhar,640,783991.0
2022,3,districts,rewa,596,753227.0
2022,3,districts,chhindwara,555,773408.0
2022,3,districts,singrauli,550,768082.0
2022,3,districts,dewas,549,773666.0
2022,3,pincodes,452010,575,669254.0
2022,3,pincodes,452001,476,548301.0
2022,3,pincodes,452016,381,541981.0
2022,3,pincodes,482002,373,467038.0
2022,3,pincodes,455001,345,506515.0
2022,3,pincodes,452009,332,454942.0
2022,3,pincodes,452003,294,275516.0
2022,3,pincodes,452020,293,331098.0
2022,3,pincodes,462022,271,384616.0
2022,3,pincodes,482001,261,314321.0
2022,4,districts,indore,6547,8985121.0
2022,4,districts,bhopal,3485,5566909.0
2022,4,districts,gwalior,1685,2252079.0
2022,4,districts,jabalpur,1665,2299836.0
2022,4,districts,ujjain,984,1329724.0
2022,4,districts,dhar,819,1072410.0
2022,4,districts,rewa,763,1104619.0
2022,4,districts,singrauli,697,1173189.0
2022,4,districts,dewas,688,1057408.0
2022,4,districts,chhindwara,668,1051247.0
2022,4,pincodes,452010,760,1027736.0
2022,4,pincodes,452001,661,737534.0
2022,4,pincodes,452016,537,868792.0
2022,4,pincodes,452009,507,705788.0
2022,4,pincodes,455001,446,633466.0
2022,4,pincodes,452003,426,461088.0
2022,4,pincodes,482002,409,614146.0
2022,4,pincodes,452020,343,462629.0
2022,4,pincodes,462022,330,513575.0
2022,4,pincodes,482001,314,448685.0
2023,1,districts,indore,6662,9887936.0
2023,1,districts,bhopal,3165,5789402.0
2023,1,districts,gwalior,1736,2695086.0
2023,1,districts,jabalpur,1402,2452155.0
2023,1,districts,ujjain,794,1187404.0
2023,1,districts,rewa,717,1186749.0
2023,1,districts,satna,661,1098544.0
2023,1,districts,dewas,622,1005752.0
2023,1,districts,dhar,604,1027283.0
2023,1,districts,chhindwara,577,1241862.0
2023,1,pincodes,452010,732,1016687.0
2023,1,pincodes,452001,615,839884.0
2023,1,pincodes,452016,503,860895.0
2023,1,pincodes,452009,482,671041.0
2023,1,pincodes,482002,408,748730.0
2023,1,pincodes,452003,404,526661.0
2023,1,pincodes,455001,367,559856.0
2023,1,pincodes,452007,360,499025.0
2023,1,pincodes,474001,345,495162.0
2023,1,pincodes,482001,324,579801.0
2023,2,districts,indore,6566,10108928.0
2023,2,districts,bhopal,2915,5555218.0
2023,2,districts,gwalior,1884,2604139.0
2023,2,districts,jabalpur,1365,2481121.0
2023,2,districts,ujjain,955,1561934.0
2023,2,districts,rewa,710,1245605.0
2023,2,districts,chhindwara,693,1304073.0
2023,2,districts,satna,684,1054444.0
2023,2,districts,dhar,663,914779.0
2023,2,districts,dewas,607,1018985.0
2023,2,pincodes,452010,746,989870.0
2023,2,pincodes,452001,621,823877.0
2023,2,pincodes,452009,527,879657.0
2023,2,pincodes,452016,505,992174.0
2023,2,pincodes,455001,404,696184.0
2023,2,pincodes,452003,403,525938.0
2023,2,pincodes,482002,385,710927.0
2023,2,pincodes,452020,364,588199.0
2023,2,pincodes,482001,361,624527.0
2023,2,pincodes,456010,353,621218.0
2023,3,districts,indore,6387,9795734.0
2023,3,districts,bhopal,3313,6161923.0
2023,3,districts,gwalior,2069,2813452.0
2023,3,districts,jabalpur,1596,2667756.0
2023,3,districts,ujjain,970,1468543.0
2023,3,districts,rewa,789,1121774.0
2023,3,districts,singrauli,786,1315955.0
2023,3,districts,dhar,737,1069689.0
2023,3,districts,sagar,727,1199223.0
2023,3,districts,satna,682,1048846.0
2023,3,pincodes,452010,841,1113092.0
2023,3,pincodes,452001,545,803408.0
2023,3,pincodes,452016,518,910816.0
2023,3,pincodes,482002,465,686659.0
2023,3,pincodes,452009,416,558559.0
2023,3,pincodes,455001,409,740804.0
2023,3,pincodes,482001,398,788853.0
2023,3,pincodes,452020,366,609499.0
2023,3,pincodes,452003,339,495223.0
2023,3,pincodes,474005,337,485795.0
2023,4,districts,indore,8973,14811181.0
2023,4,districts,bhopal,4820,10356323.0
2023,4,districts,gwalior,2406,3696991.0
2023,4,districts,jabalpur,2097,3671676.0
2023,4,districts,ujjain,1426,2472234.0
2023,4,districts,rewa,1230,2047419.0
2023,4,districts,singrauli,1059,1987863.0
2023,4,districts,dhar,999,1572785.0
2023,4,districts,sagar,994,1748842.0
2023,4,districts,dewas,958,1883618.0
2023,4,pincodes,452010,1090,1854529.0
2023,4,pincodes,452016,776,1486383.0
2023,4,pincodes,452001,770,1173331.0
2023,4,pincodes,482002,634,1085058.0
2023,4,pincodes,452009,634,1036598.0
2023,4,pincodes,455001,607,1147117.0
2023,4,pincodes,452003,579,772432.0
2023,4,pincodes,482001,484,890762.0
2023,4,pincodes,456010,471,822271.0
2023,4,pincodes,452020,442,732877.0
2024,1,districts,indore,9490,15586503.0
2024,1,districts,bhopal,5388,11329217.0
2024,1,districts,gwalior,3433,5623360.0
2024,1,districts,jabalpur,2549,4066952.0
2024,1,districts,rewa,1631,2471021.0
2024,1,districts,ujjain,1518,2343292.0
2024,1,districts,satna,1456,2062376.0
2024,1,districts,dhar,1389,1926999.0
2024,1,districts,chhindwara,1385,2251979.0
2024,1,districts,singrauli,1358,2129465.0
2024,1,pincodes,452010,1051,1765762.0
2024,1,pincodes,452001,765,1223173.0
2024,1,pincodes,452016,762,1507073.0
2024,1,pincodes,455001,681,1177698.0
2024,1,pincodes,482002,629,994409.0
2024,1,pincodes,474001,627,1050205.0
2024,1,pincodes,452009,622,977798.0
2024,1,pincodes,482001,586,1002226.0
2024,1,pincodes,452003,585,791184.0
2024,1,pincodes,452020,493,787801.0
2024,2,districts,indore,8230,14342486.0
2024,2,districts,bhopal,4787,10605399.0
2024,2,districts,gwalior,2602,4170026.0
2024,2,districts,jabalpur,2012,3801138.0
2024,2,districts,ujjain,1241,2152248.0
2024,2,districts,rewa,1205,2184457.0
2024,2,districts,singrauli,1125,2037202.0
2024,2,districts,satna,1077,1715112.0
2024,2,districts,dhar,1074,1524207.0
2024,2,districts,sagar,997,1834823.0
2024,2,pincodes,452010,908,1675496.0
2024,2,pincodes,452016,740,1546722.0
2024,2,pincodes,452001,713,1139489.0
2024,2,pincodes,452009,585,986895.0
2024,2,pincodes,455001,555,1156759.0
2024,2,pincodes,482002,521,1075055.0
2024,2,pincodes,452020,479,888149.0
2024,2,pincodes,462022,476,957931.0
2024,2,pincodes,482001,462,909588.0
2024,2,pincodes,452003,442,591557.0
2024,3,districts,indore,9351,16156973.0
2024,3,districts,bhopal,5361,10874148.0
2024,3,districts,gwalior,2819,4482119.0
2024,3,districts,jabalpur,2324,4387540.0
2024,3,districts,ujjain,1345,2229400.0
2024,3,districts,dhar,1125,1876194.0
2024,3,districts,singrauli,1013,1721022.0
2024,3,districts,sagar,994,1800213.0
2024,3,districts,rewa,994,1672916.0
2024,3,districts,dewas,947,1734088.0
2024,3,pincodes,452001,1801,3028209.0
2024,3,pincodes,452010,980,1726929.0
2024,3,pincodes,452016,930,1884758.0
2024,3,pincodes,474001,622,1049284.0
2024,3,pincodes,482002,617,1166993.0
2024,3,pincodes,455001,606,1174795.0
2024,3,pincodes,452006,586,840673.0
2024,3,pincodes,482001,528,1044724.0
2024,3,pincodes,462001,520,1027218.0
2024,3,pincodes,486001,517,894726.0
2024,4,districts,indore,12551,20489191.0
2024,4,districts,bhopal,6824,13581645.0
2024,4,districts,gwalior,3295,5826629.0
2024,4,districts,jabalpur,2990,5021258.0
2024,4,districts,ujjain,1912,2998654.0
2024,4,districts,dhar,1715,2324249.0
2024,4,districts,dewas,1461,2413920.0
2024,4,districts,rewa,1410,2486511.0
2024,4,districts,singrauli,1388,2396658.0
2024,4,districts,sagar,1367,2395068.0
2024,4,pincodes,452001,2301,3507377.0
2024,4,pincodes,452010,1394,2386628.0
2024,4,pincodes,452016,1202,2377995.0
2024,4,pincodes,455001,961,1567609.0
2024,4,pincodes,482002,749,1212291.0
2024,4,pincodes,452006,722,1043398.0
2024,4,pincodes,474001,722,1334621.0
2024,4,pincodes,486001,679,1225860.0
2024,4,pincodes,452011,640,919763.0
2024,4,pincodes,452007,639,912956.0
2020,2,districts,pune,8699,1482628.0
2020,2,districts,thane,7559,1221018.0
2020,2,districts,mumbai suburban,5780,884439.0
2020,2,districts,aurangabad,2844,496194.0
2020,2,districts,nashik,2519,459865.0
2020,2,districts,raigad,1695,296865.0
2020,2,districts,palghar,1483,259634.0
2020,2,districts,mumbai,1473,223485.0
2020,2,districts,solapur,1152,212690.0
2020,2,districts,nagpur,985,185202.0
2020,2,pincodes,421201,668,104388.0
2020,2,pincodes,431003,651,107122.0
2020,2,pincodes,421302,630,106761.0
2020,2,pincodes,410206,609,101245.0
2020,2,pincodes,421301,540,87485.0
2020,2,pincodes,411014,472,74448.0
2020,2,pincodes,411046,469,76010.0
2020,2,pincodes,411041,432,69808.0
2020,2,pincodes,411057,428,69012.0
2020,2,pincodes,431005,415,67472.0
2020,3,districts,pune,18176,4567561.0
2020,3,districts,thane,6951,1718946.0
2020,3,districts,nashik,5564,1418697.0
2020,3,districts,aurangabad,4125,982466.0
2020,3,districts,mumbai suburban,3674,902028.0
2020,3,districts,ahmednagar,3194,926591.0
2020,3,districts,solapur,3034,785356.0
2020,3,districts,nagpur,2721,792995.0
2020,3,districts,raigad,2368,617257.0
2020,3,districts,kolhapur,2171,652181.0
2020,3,pincodes,410501,1067,278535.0
2020,3,pincodes,431003,926,209817.0
2020,3,pincodes,411033,852,196069.0
2020,3,pincodes,411014,812,203782.0
2020,3,pincodes,411046,786,187773.0
2020,3,pincodes,411041,766,180197.0
2020,3,pincodes,412105,762,200935.0
2020,3,pincodes,422009,644,158475.0
2020,3,pincodes,421201,637,150597.0
2020,3,pincodes,410206,616,155290.0
2020,4,districts,pune,8211,4862704.0
2020,4,districts,thane,5939,4405413.0
2020,4,districts,mumbai suburban,4631,3301120.0
2020,4,districts,nashik,2903,1492155.0
2020,4,districts,nagpur,1994,1280886.0
2020,4,districts,aurangabad,1877,739598.0
2020,4,districts,ahmednagar,1824,875154.0
2020,4,districts,mumbai,1677,1248451.0
2020,4,districts,raigad,1547,1308133.0
2020,4,districts,solapur,1313,596502.0
2020,4,pincodes,421302,609,459248.0
2020,4,pincodes,421201,465,347630.0
2020,4,pincodes,410501,452,192757.0
2020,4,pincodes,410206,446,383299.0
2020,4,pincodes,411033,444,272672.0
2020,4,pincodes,422009,408,229965.0
2020,4,pincodes,421301,396,265869.0
2020,4,pincodes,400072,317,193552.0
2020,4,pincodes,431003,314,118228.0
2020,4,pincodes,411046,298,219978.0
2021,1,districts,pune,10913,6482027.0
2021,1,districts,thane,6971,4869909.0
2021,1,districts,mumbai suburban,5505,3893302.0
2021,1,districts,nashik,3381,1857949.0
2021,1,districts,nagpur,3055,2060944.0
2021,1,districts,aurangabad,2514,903043.0
2021,1,districts,mumbai,2166,1596945.0
2021,1,districts,ahmednagar,2121,833980.0
2021,1,districts,raigad,1811,1375948.0
2021,1,districts,solapur,1472,734242.0
2021,1,pincodes,421302,802,538000.0
2021,1,pincodes,410501,649,265413.0
2021,1,pincodes,411033,515,304108.0
2021,1,pincodes,421201,501,329307.0
2021,1,pincodes,410206,499,407630.0
2021,1,pincodes,421301,478,362678.0
2021,1,pincodes,431003,466,135948.0
2021,1,pincodes,411014,426,223350.0
2021,1,pincodes,422009,371,216352.0
2021,1,pincodes,411046,370,174139.0
2021,2,districts,pune,14949,9422249.0
2021,2,districts,thane,7446,5734857.0
2021,2,districts,mumbai suburban,5293,3659655.0
